team_name,weather_metric,match_metric,average_weather_metric,average_match_metric,team_average_match_metric,team_average_weather_metric,correlation
Queens Park Rangers,wind_speed_10m,team_match_passing_ratio,4.286630841882429,0.6136391983608814,0.6581769676588283,3.873913043478261,0.07411982054746415
Queens Park Rangers,wind_gust_10m,team_match_directness,8.550284969874614,0.8533870051767677,0.8374079789130435,8.754347826086956,-0.1325190035994264
Queens Park Rangers,wind_gust_10m,team_match_pace_towards_goal,8.550284969874614,2.711043596569112,2.601736989858575,8.754347826086956,-0.11495031404003997
Queens Park Rangers,wind_gust_10m,team_match_gk_pass_distance,8.550284969874614,43.0381615764974,40.10916869565218,8.754347826086956,-0.06308447096208394
Queens Park Rangers,wind_gust_10m,team_match_gk_long_pass_ratio,8.550284969874614,0.3935310848294425,0.41633855053338475,8.754347826086956,-0.05517023372134015
Queens Park Rangers,wind_gust_10m,team_match_ball_in_play_time,8.550284969874614,53.375021955403646,52.78506654347826,8.754347826086956,-0.030790483691950938
Queens Park Rangers,wind_gust_10m,team_match_dribble_ratio,8.550284969874614,0.5133860948715331,0.5287560119208052,8.754347826086956,0.09821839058213756
Queens Park Rangers,wind_gust_10m,team_match_high_press_shots_conceded,8.550284969874614,2.6123860677083335,2.6739130434782608,8.754347826086956,0.07722707691508114
Queens Park Rangers,wind_gust_10m,team_match_passing_ratio,8.550284969874614,0.6136391983608814,0.6581769676588283,8.754347826086956,-0.031170024046627016
Queens Park Rangers,feels_like_temperature,team_match_directness,9.385539814362481,0.8533870051767677,0.8374079789130435,9.744927536231886,-0.028884241654156994
Queens Park Rangers,feels_like_temperature,team_match_pace_towards_goal,9.385539814362481,2.711043596569112,2.601736989858575,9.744927536231886,0.13264646929210042
Queens Park Rangers,feels_like_temperature,team_match_gk_pass_distance,9.385539814362481,43.0381615764974,40.10916869565218,9.744927536231886,0.4499018642989378
Queens Park Rangers,feels_like_temperature,team_match_gk_long_pass_ratio,9.385539814362481,0.3935310848294425,0.41633855053338475,9.744927536231886,-0.3700793166422157
Queens Park Rangers,feels_like_temperature,team_match_ball_in_play_time,9.385539814362481,53.375021955403646,52.78506654347826,9.744927536231886,0.02524044218901237
Queens Park Rangers,feels_like_temperature,team_match_dribble_ratio,9.385539814362481,0.5133860948715331,0.5287560119208052,9.744927536231886,0.1469377364026571
Queens Park Rangers,feels_like_temperature,team_match_high_press_shots_conceded,9.385539814362481,2.6123860677083335,2.6739130434782608,9.744927536231886,0.2062403642725258
Queens Park Rangers,feels_like_temperature,team_match_passing_ratio,9.385539814362481,0.6136391983608814,0.6581769676588283,9.744927536231886,0.4060674450483884
Swansea City,total_rainfall_amount_previous_hour,team_match_directness,0.11250610649731316,0.8533870051767677,0.8748094352173914,0.17971014492753623,0.05207481901131157
Swansea City,total_rainfall_amount_previous_hour,team_match_pace_towards_goal,0.11250610649731316,2.711043596569112,2.6256371037952353,0.17971014492753623,-0.015037063343371945
Swansea City,total_rainfall_amount_previous_hour,team_match_gk_pass_distance,0.11250610649731316,43.0381615764974,36.779328652173916,0.17971014492753623,0.016844429504502583
Swansea City,total_rainfall_amount_previous_hour,team_match_gk_long_pass_ratio,0.11250610649731316,0.3935310848294425,0.3875605485357741,0.17971014492753623,-0.13788436206102309
Swansea City,total_rainfall_amount_previous_hour,team_match_ball_in_play_time,0.11250610649731316,53.375021955403646,54.91428634782609,0.17971014492753623,0.059609159139895576
Swansea City,total_rainfall_amount_previous_hour,team_match_dribble_ratio,0.11250610649731316,0.5133860948715331,0.4997218124153109,0.17971014492753623,0.19930379963730863
Swansea City,total_rainfall_amount_previous_hour,team_match_high_press_shots_conceded,0.11250610649731316,2.6123860677083335,3.260869565217391,0.17971014492753623,-0.09935944321698584
Swansea City,total_rainfall_amount_previous_hour,team_match_passing_ratio,0.11250610649731316,0.6136391983608814,0.6356443367231717,0.17971014492753623,0.05879255437603675
Swansea City,wind_speed_10m,team_match_directness,4.286630841882429,0.8533870051767677,0.8748094352173914,5.094202898550725,-0.028601205041421992
Swansea City,wind_speed_10m,team_match_pace_towards_goal,4.286630841882429,2.711043596569112,2.6256371037952353,5.094202898550725,0.0532962846972476
Swansea City,wind_speed_10m,team_match_gk_pass_distance,4.286630841882429,43.0381615764974,36.779328652173916,5.094202898550725,-0.05809265474052
Swansea City,wind_speed_10m,team_match_gk_long_pass_ratio,4.286630841882429,0.3935310848294425,0.3875605485357741,5.094202898550725,0.09458978918492646
Swansea City,wind_speed_10m,team_match_ball_in_play_time,4.286630841882429,53.375021955403646,54.91428634782609,5.094202898550725,-0.23086245225110644
Swansea City,wind_speed_10m,team_match_dribble_ratio,4.286630841882429,0.5133860948715331,0.4997218124153109,5.094202898550725,0.055270933784268096
Swansea City,wind_speed_10m,team_match_high_press_shots_conceded,4.286630841882429,2.6123860677083335,3.260869565217391,5.094202898550725,-0.4071914958656593
Swansea City,wind_speed_10m,team_match_passing_ratio,4.286630841882429,0.6136391983608814,0.6356443367231717,5.094202898550725,-0.20235848588363872
